"time";"level";"processed_jobs";"open_jobs";"type";"message";"data"
90.2012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!82; number:82 queue:38 sub:90.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!82', 'workload_name': 'w0', 'number': '82', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 38, 'submit_time': 90.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
90.3012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!83; number:83 queue:39 sub:90.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!83', 'workload_name': 'w0', 'number': '83', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 39, 'submit_time': 90.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
90.3034;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!82; number:82 queue:38 sub:90.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:90.2012 fin:90.3034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!82', 'workload_name': 'w0', 'number': '82', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 38, 'submit_time': 90.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 90.2012, 'finish_time': 90.3034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
90.3034;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!82; number:82 queue:38 sub:90.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:90.2012 fin:90.3034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!82', 'workload_name': 'w0', 'number': '82', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 38, 'submit_time': 90.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 90.2012, 'finish_time': 90.3034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
90.3034;2;0;0;"job_scheduled";"Scheduled job (<Job w0!83; number:83 queue:39 sub:90.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!83', 'workload_name': 'w0', 'number': '83', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 39, 'submit_time': 90.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
90.4012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!84; number:84 queue:40 sub:90.4 reqtime:10 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!84', 'workload_name': 'w0', 'number': '84', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 40, 'submit_time': 90.4, 'requested_time': 10, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
90.4012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!84; number:84 queue:40 sub:90.4 reqtime:10 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!84', 'workload_name': 'w0', 'number': '84', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 40, 'submit_time': 90.4, 'requested_time': 10, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
90.4056;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!83; number:83 queue:39 sub:90.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:90.3034 fin:90.4056 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!83', 'workload_name': 'w0', 'number': '83', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 39, 'submit_time': 90.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 90.3034, 'finish_time': 90.4056, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
90.4056;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!83; number:83 queue:39 sub:90.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:90.3034 fin:90.4056 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!83', 'workload_name': 'w0', 'number': '83', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 39, 'submit_time': 90.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 90.3034, 'finish_time': 90.4056, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
90.5034;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!84; number:84 queue:40 sub:90.4 reqtime:10 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:90.4012 fin:90.5034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!84', 'workload_name': 'w0', 'number': '84', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 40, 'submit_time': 90.4, 'requested_time': 10, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 90.4012, 'finish_time': 90.5034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
90.5034;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!84; number:84 queue:40 sub:90.4 reqtime:10 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:90.4012 fin:90.5034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!84', 'workload_name': 'w0', 'number': '84', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 40, 'submit_time': 90.4, 'requested_time': 10, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 90.4012, 'finish_time': 90.5034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
90.6034;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!81; number:81 queue:37 sub:90.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:90.1012 fin:90.6034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!81', 'workload_name': 'w0', 'number': '81', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 37, 'submit_time': 90.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 90.1012, 'finish_time': 90.6034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
90.6034;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!81; number:81 queue:37 sub:90.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:90.1012 fin:90.6034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!81', 'workload_name': 'w0', 'number': '81', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 37, 'submit_time': 90.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 90.1012, 'finish_time': 90.6034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
91.0034;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!80; number:80 queue:36 sub:90 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0} start:90.0012 fin:91.0034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!80', 'workload_name': 'w0', 'number': '80', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 36, 'submit_time': 90, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0}, 'profile_name': '10', 'start_time': 90.0012, 'finish_time': 91.0034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
91.0034;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!80; number:80 queue:36 sub:90 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0} start:90.0012 fin:91.0034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!80', 'workload_name': 'w0', 'number': '80', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 36, 'submit_time': 90, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0}, 'profile_name': '10', 'start_time': 90.0012, 'finish_time': 91.0034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.0012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!90; number:90 queue:41 sub:110 reqtime:10 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!90', 'workload_name': 'w0', 'number': '90', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 41, 'submit_time': 110, 'requested_time': 10, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
110.0012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!90; number:90 queue:41 sub:110 reqtime:10 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!90', 'workload_name': 'w0', 'number': '90', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 41, 'submit_time': 110, 'requested_time': 10, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.1012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!91; number:91 queue:42 sub:110.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!91', 'workload_name': 'w0', 'number': '91', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 42, 'submit_time': 110.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
110.1012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!91; number:91 queue:42 sub:110.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!91', 'workload_name': 'w0', 'number': '91', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 42, 'submit_time': 110.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.104;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!90; number:90 queue:41 sub:110 reqtime:10 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.0012 fin:110.104 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!90', 'workload_name': 'w0', 'number': '90', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 41, 'submit_time': 110, 'requested_time': 10, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.0012, 'finish_time': 110.104, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.104;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!90; number:90 queue:41 sub:110 reqtime:10 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.0012 fin:110.104 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!90', 'workload_name': 'w0', 'number': '90', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 41, 'submit_time': 110, 'requested_time': 10, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.0012, 'finish_time': 110.104, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.2012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!92; number:92 queue:43 sub:110.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!92', 'workload_name': 'w0', 'number': '92', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 43, 'submit_time': 110.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
110.3012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!93; number:93 queue:44 sub:110.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=2)";"{'job': {'id': 'w0!93', 'workload_name': 'w0', 'number': '93', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 44, 'submit_time': 110.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 2}"
110.3012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!93; number:93 queue:44 sub:110.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!93', 'workload_name': 'w0', 'number': '93', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 44, 'submit_time': 110.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.3012;2;0;0;"schedule_wihout_delaying";"Scheduled job (<Job w0!93; number:93 queue:44 sub:110.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.3012 fin:None stat:SUBMITTED ret:None comment:None>) without delaying priorities ([""<Job w0!92; number:92 queue:43 sub:110.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>""])";"{'job': {'id': 'w0!93', 'workload_name': 'w0', 'number': '93', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 44, 'submit_time': 110.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.3012, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'priority_jobs': [{'id': 'w0!92', 'workload_name': 'w0', 'number': '92', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 43, 'submit_time': 110.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}]}"
110.4012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!94; number:94 queue:45 sub:110.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=2)";"{'job': {'id': 'w0!94', 'workload_name': 'w0', 'number': '94', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 45, 'submit_time': 110.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 2}"
110.4012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!94; number:94 queue:45 sub:110.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!94', 'workload_name': 'w0', 'number': '94', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 45, 'submit_time': 110.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.4012;2;0;0;"schedule_wihout_delaying";"Scheduled job (<Job w0!94; number:94 queue:45 sub:110.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.4012 fin:None stat:SUBMITTED ret:None comment:None>) without delaying priorities ([""<Job w0!92; number:92 queue:43 sub:110.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>""])";"{'job': {'id': 'w0!94', 'workload_name': 'w0', 'number': '94', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 45, 'submit_time': 110.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.4012, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'priority_jobs': [{'id': 'w0!92', 'workload_name': 'w0', 'number': '92', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 43, 'submit_time': 110.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}]}"
110.404;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!93; number:93 queue:44 sub:110.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.3012 fin:110.4034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!93', 'workload_name': 'w0', 'number': '93', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 44, 'submit_time': 110.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.3012, 'finish_time': 110.4034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.404;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!93; number:93 queue:44 sub:110.3 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.3012 fin:110.4034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!93', 'workload_name': 'w0', 'number': '93', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 44, 'submit_time': 110.3, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.3012, 'finish_time': 110.4034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.5012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!95; number:95 queue:46 sub:110.5 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=2)";"{'job': {'id': 'w0!95', 'workload_name': 'w0', 'number': '95', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 46, 'submit_time': 110.5, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 2}"
110.5012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!95; number:95 queue:46 sub:110.5 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!95', 'workload_name': 'w0', 'number': '95', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 46, 'submit_time': 110.5, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.5012;2;0;0;"schedule_wihout_delaying";"Scheduled job (<Job w0!95; number:95 queue:46 sub:110.5 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.5012 fin:None stat:SUBMITTED ret:None comment:None>) without delaying priorities ([""<Job w0!92; number:92 queue:43 sub:110.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>""])";"{'job': {'id': 'w0!95', 'workload_name': 'w0', 'number': '95', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 46, 'submit_time': 110.5, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.5012, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'priority_jobs': [{'id': 'w0!92', 'workload_name': 'w0', 'number': '92', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 43, 'submit_time': 110.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}]}"
